t,control_mode,slam_algorithm,localization_mode,task_id,task_state,motion_mode,planner_mode,active_tool,b1_station,robot_x,robot_y,robot_theta,est_x,est_y,est_theta,pose_error,kalman_covariance,b1_x,b1_y,distance_to_target,min_obstacle,obstacle_risk,battery,battery_mode,completed_task_count,task_complete,charging,slam_landmarks,slam_updates,slam_new_landmarks,grid_occupied_cells,grid_free_cells,grid_updates,grid_entropy,scan_match_score,cartographer_submaps,loop_closures,planner_wp_x,planner_wp_y,planner_wp_active,control_v,control_w,control_tv,slam_map,grid_map
82.95,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.70183,1.30064,2.22811,-1.694,1.265,2.215,0.03729,0.00721,2.12,-1.76,3.67841,0.71307,0.0,89.44979,NORMAL,2,0,0,21,335,21,21,71,335,0.26767,2.9125,6,1,1.26,-0.88,0,0.0,-1.31858,4.46581,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s20;O6:-2.69,-1.61,s20;O7:-2.51,1.27,s19;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-2.51,1.81,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s20;O6:-2.69,-1.61,s20;O7:-2.51,1.27,s19;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-1.61,-2.51,s9;O14:-2.51,1.81,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-1.43,-2.51,s4;O20:-2.69,-2.15,s2"
83.1,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.7073,1.29589,2.05933,-1.702,1.253,2.063,0.04464,0.00726,2.12,-1.76,3.67896,0.71714,0.0,89.43911,NORMAL,2,0,0,24,344,24,24,74,344,0.26688,2.50333,6,1,1.26,-0.88,0,0.0,-1.31995,4.46616,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s22;O6:-2.69,-1.61,s20;O7:-2.51,1.27,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-2.51,1.81,s9;O14:-1.61,-2.51,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-1.43,-2.51,s4;O20:-2.69,0.91,s3;O21:-2.69,-2.15,s2;O22:-2.69,1.45,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s22;O6:-2.69,-1.61,s20;O7:-2.51,1.27,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-2.51,1.81,s9;O14:-1.61,-2.51,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-1.43,-2.51,s4;O20:-2.69,0.91,s3;O21:-2.69,-2.15,s2;O22:-2.69,1.45,s2"
83.25,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.71402,1.29144,1.88282,-1.7,1.258,1.885,0.03654,0.0072,2.12,-1.76,3.68114,0.72829,0.0,89.42843,NORMAL,2,0,0,24,355,24,24,75,355,0.26033,3.1575,6,1,1.26,-0.88,0,0.0,-1.32,4.46617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s24;O6:-2.69,-1.61,s20;O7:-2.51,1.27,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-2.51,1.81,s10;O14:-1.61,-2.51,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-2.51,1.63,s5;O20:-1.43,-2.51,s4;O21:-2.69,0.91,s4;O22:-2.69,1.45,s3;O23:-2.69,1.09,s3;O24:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s24;O6:-2.69,-1.61,s20;O7:-2.51,1.27,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.69,-1.25,s11;O13:-2.51,1.81,s10;O14:-1.61,-2.51,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-2.51,1.63,s5;O20:-1.43,-2.51,s4;O21:-2.69,0.91,s4;O22:-2.69,1.45,s3;O23:-2.69,1.09,s3;O24:-2.69,-2.15,s2"
83.4,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.72164,1.28967,1.70708,-1.715,1.247,1.71,0.04325,0.00719,2.12,-1.76,3.68569,0.73478,0.0,89.41775,NORMAL,2,0,0,24,364,24,24,75,364,0.25532,3.48,6,1,1.26,-0.88,0,0.0,-1.32,4.46617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.51,1.81,s11;O13:-2.69,-1.25,s11;O14:-1.61,-2.51,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-2.69,1.09,s6;O20:-2.51,1.63,s6;O21:-1.43,-2.51,s4;O22:-2.69,0.91,s4;O23:-2.69,1.45,s3;O24:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.69,-1.79,s12;O12:-2.51,1.81,s11;O13:-2.69,-1.25,s11;O14:-1.61,-2.51,s9;O15:-0.53,-0.89,s8;O16:-1.25,-2.51,s7;O17:-2.15,-2.51,s7;O18:-2.33,-2.51,s7;O19:-2.69,1.09,s6;O20:-2.51,1.63,s6;O21:-1.43,-2.51,s4;O22:-2.69,0.91,s4;O23:-2.69,1.45,s3;O24:-2.69,-2.15,s2"
83.55,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.72947,1.28932,1.53127,-1.732,1.24,1.533,0.04923,0.00718,2.12,-1.76,3.69151,0.74295,0.0,89.40707,NORMAL,2,0,0,24,373,24,24,75,373,0.25564,3.6,6,1,1.26,-0.88,0,0.0,-1.32,4.46617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.51,1.81,s12;O12:-2.69,-1.79,s12;O13:-2.69,-1.25,s11;O14:-2.69,1.09,s9;O15:-1.61,-2.51,s9;O16:-0.53,-0.89,s8;O17:-2.51,1.63,s8;O18:-1.25,-2.51,s7;O19:-2.15,-2.51,s7;O20:-2.33,-2.51,s7;O21:-2.69,1.45,s6;O22:-1.43,-2.51,s4;O23:-2.69,0.91,s4;O24:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,-1.97,s13;O11:-2.51,1.81,s12;O12:-2.69,-1.79,s12;O13:-2.69,-1.25,s11;O14:-2.69,1.09,s9;O15:-1.61,-2.51,s9;O16:-0.53,-0.89,s8;O17:-2.51,1.63,s8;O18:-1.25,-2.51,s7;O19:-2.15,-2.51,s7;O20:-2.33,-2.51,s7;O21:-2.69,1.45,s6;O22:-1.43,-2.51,s4;O23:-2.69,0.91,s4;O24:-2.69,-2.15,s2"
83.7,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.73725,1.29028,1.35557,-1.741,1.245,1.354,0.04543,0.00718,2.12,-1.76,3.69815,0.72158,0.0,89.39639,NORMAL,2,0,0,25,382,25,25,77,382,0.25097,3.6,6,1,1.26,-0.88,0,0.0,-1.32,4.46617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.51,1.81,s13;O11:-2.69,-1.97,s13;O12:-2.69,-1.79,s12;O13:-2.69,-1.25,s11;O14:-2.69,1.09,s10;O15:-1.61,-2.51,s9;O16:-2.69,1.45,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,0.91,s5;O23:-1.43,-2.51,s4;O24:-2.69,1.27,s3;O25:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.51,1.81,s13;O11:-2.69,-1.97,s13;O12:-2.69,-1.79,s12;O13:-2.69,-1.25,s11;O14:-2.69,1.09,s10;O15:-1.61,-2.51,s9;O16:-2.69,1.45,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,0.91,s5;O23:-1.43,-2.51,s4;O24:-2.69,1.27,s3;O25:-2.69,-2.15,s2"
83.85,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.74472,1.29258,1.17987,-1.755,1.251,1.186,0.04273,0.00717,2.12,-1.76,3.70539,0.70386,0.0,89.38571,NORMAL,2,0,0,26,392,26,26,77,392,0.24661,3.6,6,1,1.26,-0.88,0,0.0,-1.32,4.46617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.51,1.81,s13;O11:-2.69,-1.97,s13;O12:-2.69,1.45,s12;O13:-2.69,-1.79,s12;O14:-2.69,1.09,s11;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.69,0.91,s7;O21:-2.33,-2.51,s7;O22:-2.15,-2.51,s7;O23:-2.69,1.27,s6;O24:-1.43,-2.51,s4;O25:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.51,1.81,s13;O11:-2.69,-1.97,s13;O12:-2.69,1.45,s12;O13:-2.69,-1.79,s12;O14:-2.69,1.09,s11;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.69,0.91,s7;O21:-2.33,-2.51,s7;O22:-2.15,-2.51,s7;O23:-2.69,1.27,s6;O24:-1.43,-2.51,s4;O25:-2.69,-2.15,s2"
84.0,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.75165,1.29614,1.00416,-1.768,1.267,1.002,0.03312,0.00717,2.12,-1.76,3.713,0.67782,0.0,89.37503,NORMAL,2,0,0,27,404,27,27,77,404,0.24616,3.6,6,1,1.26,-0.88,0,0.0,-1.32,4.46617,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,1.45,s14;O11:-2.69,1.09,s13;O12:-2.51,1.81,s13;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-2.69,1.27,s9;O17:-1.61,-2.51,s9;O18:-2.69,0.91,s9;O19:-0.53,-0.89,s8;O20:-2.51,1.63,s8;O21:-1.25,-2.51,s7;O22:-2.15,-2.51,s7;O23:-2.33,-2.51,s7;O24:-1.43,-2.51,s4;O25:-2.69,1.63,s2;O26:-2.69,-2.15,s2;O27:-2.69,0.73,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.51,1.45,s27;O6:-2.51,1.27,s22;O7:-2.69,-1.61,s20;O8:-2.69,-1.43,s18;O9:-1.97,-2.51,s16;O10:-2.69,1.45,s14;O11:-2.69,1.09,s13;O12:-2.51,1.81,s13;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-2.69,1.27,s9;O17:-1.61,-2.51,s9;O18:-2.69,0.91,s9;O19:-0.53,-0.89,s8;O20:-2.51,1.63,s8;O21:-1.25,-2.51,s7;O22:-2.15,-2.51,s7;O23:-2.33,-2.51,s7;O24:-1.43,-2.51,s4;O25:-2.69,1.63,s2;O26:-2.69,-2.15,s2;O27:-2.69,0.73,s2"
84.15,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.75376,1.30572,0.82865,-1.776,1.279,0.82,0.03184,0.00741,2.12,-1.76,3.72062,0.662,0.0,89.35939,NORMAL,2,0,0,25,415,27,25,77,415,0.24667,3.6,6,1,1.26,-0.88,0,0.0653,-1.32,4.53146,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-2.69,1.45,s16;O8:-1.97,-2.51,s16;O9:-2.69,1.09,s15;O10:-2.51,1.81,s13;O11:-2.69,-1.97,s13;O12:-2.69,-1.79,s12;O13:-2.69,1.27,s12;O14:-2.69,-1.25,s11;O15:-2.69,0.91,s10;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-1.43,-2.51,s4;O23:-2.69,1.63,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-2.69,1.45,s16;O8:-1.97,-2.51,s16;O9:-2.69,1.09,s15;O10:-2.51,1.81,s13;O11:-2.69,-1.97,s13;O12:-2.69,-1.79,s12;O13:-2.69,1.27,s12;O14:-2.69,-1.25,s11;O15:-2.69,0.91,s10;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-1.43,-2.51,s4;O23:-2.69,1.63,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2"
84.3,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.75129,1.31856,0.65288,-1.779,1.295,0.636,0.03268,0.00783,2.12,-1.76,3.72688,0.65811,0.0,89.336,NORMAL,2,0,0,25,426,27,25,77,426,0.24958,3.6,6,1,1.26,-0.88,0,0.06985,-1.32,4.53601,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-2.69,1.27,s17;O8:-1.97,-2.51,s16;O9:-2.69,1.45,s16;O10:-2.69,1.09,s16;O11:-2.51,1.81,s14;O12:-2.69,-1.97,s13;O13:-2.69,0.91,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s5;O23:-1.43,-2.51,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,-1.61,s20;O6:-2.69,-1.43,s18;O7:-2.69,1.27,s17;O8:-1.97,-2.51,s16;O9:-2.69,1.45,s16;O10:-2.69,1.09,s16;O11:-2.51,1.81,s14;O12:-2.69,-1.97,s13;O13:-2.69,0.91,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s5;O23:-1.43,-2.51,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2"
84.45,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.73611,1.33761,0.46986,-1.769,1.316,0.455,0.02942,0.0084,2.12,-1.76,3.72918,0.65866,0.0,89.26488,NORMAL,2,0,0,25,437,27,25,78,437,0.24775,3.6,6,1,1.26,-0.88,0,0.53427,-1.32,5.00044,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,1.27,s21;O6:-2.69,-1.61,s20;O7:-2.69,1.09,s19;O8:-2.69,-1.43,s18;O9:-2.69,1.45,s18;O10:-1.97,-2.51,s16;O11:-2.51,1.81,s14;O12:-2.69,0.91,s14;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s5;O23:-1.43,-2.51,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,1.27,s21;O6:-2.69,-1.61,s20;O7:-2.69,1.09,s19;O8:-2.69,-1.43,s18;O9:-2.69,1.45,s18;O10:-1.97,-2.51,s16;O11:-2.51,1.81,s14;O12:-2.69,0.91,s14;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s5;O23:-1.43,-2.51,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2"
84.6,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.68989,1.36488,0.27398,-1.732,1.351,0.275,0.02265,0.0092,2.12,-1.76,3.71727,0.68966,0.0,89.15248,NORMAL,2,0,0,25,449,27,25,78,449,0.24684,3.6,6,1,1.26,-0.88,0,0.54948,-1.32,5.01565,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,1.27,s25;O6:-2.69,1.45,s22;O7:-2.69,1.09,s20;O8:-2.69,-1.61,s20;O9:-2.69,-1.43,s18;O10:-2.69,0.91,s16;O11:-1.97,-2.51,s16;O12:-2.51,1.81,s14;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s6;O23:-1.43,-2.51,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,1.27,s25;O6:-2.69,1.45,s22;O7:-2.69,1.09,s20;O8:-2.69,-1.61,s20;O9:-2.69,-1.43,s18;O10:-2.69,0.91,s16;O11:-1.97,-2.51,s16;O12:-2.51,1.81,s14;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s6;O23:-1.43,-2.51,s4;O24:-2.69,0.73,s3;O25:-2.69,-2.15,s2"
84.75,PID,CARTOGRAPHER_SUBMAP,CARTOGRAPHER_SUBMAP_SCAN_MATCHING,task3,TO_PICKUP_T2,ROUTE,DIRECT,T2,WS2,-1.61332,1.38675,0.08348,-1.672,1.372,0.085,0.03435,0.00941,2.12,-1.76,3.6768,0.7556,0.0,89.03872,NORMAL,2,0,0,26,460,28,26,79,460,0.24811,3.555,6,1,1.26,-0.88,0,0.54998,-1.26789,5.02918,"O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,1.45,s28;O6:-2.69,1.27,s26;O7:-2.69,1.09,s22;O8:-2.69,-1.61,s20;O9:-2.69,-1.43,s18;O10:-2.69,0.91,s16;O11:-1.97,-2.51,s16;O12:-2.51,1.81,s14;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s7;O23:-1.43,-2.51,s4;O24:-2.69,1.81,s3;O25:-2.69,0.73,s3;O26:-2.69,-2.15,s2","O1:-0.89,-0.89,s57;O2:-0.89,-1.07,s31;O3:-1.79,-2.51,s29;O4:-0.89,-1.25,s28;O5:-2.69,1.45,s28;O6:-2.69,1.27,s26;O7:-2.69,1.09,s22;O8:-2.69,-1.61,s20;O9:-2.69,-1.43,s18;O10:-2.69,0.91,s16;O11:-1.97,-2.51,s16;O12:-2.51,1.81,s14;O13:-2.69,-1.97,s13;O14:-2.69,-1.79,s12;O15:-2.69,-1.25,s11;O16:-1.61,-2.51,s9;O17:-0.53,-0.89,s8;O18:-2.51,1.63,s8;O19:-1.25,-2.51,s7;O20:-2.15,-2.51,s7;O21:-2.33,-2.51,s7;O22:-2.69,1.63,s7;O23:-1.43,-2.51,s4;O24:-2.69,1.81,s3;O25:-2.69,0.73,s3;O26:-2.69,-2.15,s2"
